,Reference Security,Bid Price,Ask Price,Mid Price,Cpn,Maturity,Common Eqty / Tot Assets,Debt/EBITDA,EBITDA,Earnings Assets / Int Bear Liab,Debt / Common Equity,BCLASS Level 3,TCE Ratio,Interest Coverage Ratio,Risk-Based Cap Ratio,Lev Ratio to TCE,Tier-1 Ratio,Tot Debt / Tot Capital,PD_1y,reprice,Error %,Issuer Name,Tot Cap (Local Crncy),Is Covered,Is Convertible,Guarantee Type,Guarantor Type,Collat Type,Amt Out,OC Nominal Amt,Total Assets,Total Deposits,Total Expenses to Average Earning Assets
84,BJ633155 Corp,105.026,105.211,105.1185,1.25,05/28/2025,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0053999988265728,105.1185,0.0,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,1250000000.0,,395623.0,238570.0,
85,ZS090332 Corp,103.329,103.497,103.413,0.5,04/15/2026,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0030376721871833,103.41299999999998,1.3741845527353432e-14,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,395623.0,238570.0,
86,ZS090332 Corp,103.337,103.386,103.3615,0.5,04/15/2026,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0032032778461316,103.3615,0.0,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,395623.0,238570.0,
87,ZS090332 Corp,103.282,103.57,103.426,0.5,04/15/2026,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0029958860144446,103.42599999999996,2.7480236526989357e-14,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,395623.0,238570.0,
88,ZS090332 Corp,103.325,103.515,103.42,0.5,04/15/2026,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0030151710793928,103.42,0.0,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,395623.0,238570.0,
89,ZS090332 Corp,103.309,103.369,103.339,0.5,04/15/2026,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0032756640102901,103.339,0.0,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,395623.0,238570.0,
90,ZS090332 Corp,103.326,103.518,103.422,0.5,04/15/2026,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0030087425604373,103.422,0.0,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,395623.0,238570.0,
91,ZS090332 Corp,103.287,103.481,103.384,0.5,04/15/2026,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0031309124711878,103.384,0.0,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,750000000.0,,395623.0,238570.0,
92,ZP353553 Corp,102.663,102.837,102.75,0.6,01/15/2027,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0080345298989498,102.75,0.0,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,1250000000.0,,395623.0,238570.0,
93,ZP353553 Corp,102.657,102.82,102.7385,0.6,01/15/2027,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0080657977341797,102.7385,1.3832063652089532e-14,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,1250000000.0,,395623.0,238570.0,
94,ZP353553 Corp,102.595,102.841,102.718,0.6,01/15/2027,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0081215480919788,102.71800000179402,1.7465497106750971e-09,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,1250000000.0,,395623.0,238570.0,
95,ZP353553 Corp,102.653,102.872,102.7625,0.6,01/15/2027,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0080005486287256,102.76249999999996,2.7657666396208734e-14,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,1250000000.0,,395623.0,238570.0,
96,ZP353553 Corp,102.578,102.82,102.699,0.6,01/15/2027,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0081732329548885,102.69899999999998,1.3837383728373211e-14,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,1250000000.0,,395623.0,238570.0,
97,ZP353553 Corp,102.508,102.761,102.6345,0.6,01/15/2027,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0083487885048437,102.63450000179763,1.7515013954991966e-09,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,1250000000.0,,395623.0,238570.0,
98,ZP353553 Corp,102.542,102.787,102.6645,0.6,01/15/2027,4.803059999999999,,,127.325,650.789,Banking,4.77225,,23.7,5.0,19.5,85.49,0.0082671157110083,102.66450000179351,1.7469753925614155e-09,ABN AMRO Bank NV,144652.0,False,False,N.A.,N.A.,SR UNSECURED,1250000000.0,,395623.0,238570.0,
99,AU539766 Corp,108.005,108.262,108.1335,1.5,09/27/2026,45.1894,1.6957799999999998,9013.0,,60.6698,Consumer Non-Cyclical,-16.8842,9.81136,,,,37.6042,0.0078463626149417,108.1335,1.3141953895140732e-14,Abbott Ireland Financing DAC,52893.0,False,False,Single,Parent,COMPANY GUARNT,1140000000.0,,72548.0,,
100,AU539766 Corp,108.073,108.349,108.211,1.5,09/27/2026,45.1894,1.6957799999999998,9013.0,,60.6698,Consumer Non-Cyclical,-16.8842,9.81136,,,,37.6042,0.0076461258127612,108.211,0.0,Abbott Ireland Financing DAC,52893.0,False,False,Single,Parent,COMPANY GUARNT,1140000000.0,,72548.0,,
101,AU539766 Corp,108.081,108.357,108.219,1.5,09/27/2026,45.1894,1.6957799999999998,9013.0,,60.6698,Consumer Non-Cyclical,-16.8842,9.81136,,,,37.6042,0.0076254673615509,108.219,0.0,Abbott Ireland Financing DAC,52893.0,False,False,Single,Parent,COMPANY GUARNT,1140000000.0,,72548.0,,
102,AU539766 Corp,108.064,108.34,108.202,1.5,09/27/2026,45.1894,1.6957799999999998,9013.0,,60.6698,Consumer Non-Cyclical,-16.8842,9.81136,,,,37.6042,0.0076693690638124,108.20199999999998,2.6267268100778174e-14,Abbott Ireland Financing DAC,52893.0,False,False,Single,Parent,COMPANY GUARNT,1140000000.0,,72548.0,,
103,AU539766 Corp,107.978,108.337,108.1575,1.5,09/27/2026,45.1894,1.6957799999999998,9013.0,,60.6698,Consumer Non-Cyclical,-16.8842,9.81136,,,,37.6042,0.0077843328483807,108.1575,0.0,Abbott Ireland Financing DAC,52893.0,False,False,Single,Parent,COMPANY GUARNT,1140000000.0,,72548.0,,
104,AU539766 Corp,107.943,108.302,108.1225,1.5,09/27/2026,45.1894,1.6957799999999998,9013.0,,60.6698,Consumer Non-Cyclical,-16.8842,9.81136,,,,37.6042,0.0078747992115957,108.12250000000002,1.3143290910959331e-14,Abbott Ireland Financing DAC,52893.0,False,False,Single,Parent,COMPANY GUARNT,1140000000.0,,72548.0,,
105,AU539766 Corp,107.939,108.297,108.118,1.5,09/27/2026,45.1894,1.6957799999999998,9013.0,,60.6698,Consumer Non-Cyclical,-16.8842,9.81136,,,,37.6042,0.0078864335041919,108.118,0.0,Abbott Ireland Financing DAC,52893.0,False,False,Single,Parent,COMPANY GUARNT,1140000000.0,,72548.0,,
106,EK699272 Corp,106.764,109.783,108.2735,3.0,02/02/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0197455387728608,108.27349999999998,1.3124961061757498e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,567468000.0,,1961060.0,719388.0,
107,EK699272 Corp,106.766,109.785,108.2755,3.0,02/02/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0197378339526328,108.2755,1.3124718625360312e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,567468000.0,,1961060.0,719388.0,
108,EK699272 Corp,106.752,109.771,108.2615,3.0,02/02/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0197917713558117,108.2615,1.3126415868246794e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,567468000.0,,1961060.0,719388.0,
109,AR621181 Corp,105.096,105.334,105.215,1.375,03/13/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0069777398664565,105.21500000000002,1.3506491199165522e-14,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,1961060.0,719388.0,
110,AR621181 Corp,105.139,105.324,105.2315,1.375,03/13/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0069125929308114,105.23150000000004,2.7008746839495784e-14,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,1961060.0,719388.0,
111,AR621181 Corp,105.137,105.27,105.2035,1.375,03/13/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0070231527338903,105.20350000000003,4.0523902860271774e-14,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,1961060.0,719388.0,
112,AR621181 Corp,105.053,105.275,105.164,1.375,03/13/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0071791825572213,105.164,1.3513041264312886e-14,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,1961060.0,719388.0,
113,AR621181 Corp,105.09,105.325,105.2075,1.375,03/13/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0070073562617655,105.2075,0.0,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,1961060.0,719388.0,
114,AR621181 Corp,105.11,105.243,105.1765,1.375,03/13/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0071297982383978,105.1765,1.3511435268526718e-14,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,1961060.0,719388.0,
115,EK827377 Corp,108.076,109.326,108.701,2.7,04/14/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0136526881503295,108.701,0.0,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,528323000.0,,1961060.0,719388.0,
116,EK827377 Corp,105.884,108.827,107.3555,2.7,04/14/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0188412480615659,107.3555,0.0,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,528323000.0,,1961060.0,719388.0,
117,EK827377 Corp,108.0,109.25,108.625,2.7,04/14/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0139436655178916,108.625,1.308248995645754e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,528323000.0,,1961060.0,719388.0,
118,EK946829 Corp,108.25,109.5,108.875,2.7,07/15/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0129874357777638,108.87500000000004,2.6104899591645476e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,1030860000.0,,1961060.0,719388.0,
119,EK946829 Corp,106.228,109.378,107.803,2.7,07/15/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.017106790294052,107.803,0.0,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,1030860000.0,,1961060.0,719388.0,
120,EK946829 Corp,108.311,109.138,108.7245,2.7,07/15/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0135627650835843,108.72450000000003,2.614103484532373e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,1030860000.0,,1961060.0,719388.0,
121,UV809282 Corp,108.75,110.25,109.5,2.8,10/16/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0192053270333092,109.5,0.0,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,608640000.0,,1961060.0,719388.0,
122,UV809282 Corp,106.954,110.204,108.579,2.8,10/16/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0220568206616785,108.57900000000004,3.9264097243118855e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,608640000.0,,1961060.0,719388.0,
123,ZQ099083 Corp,101.834,101.981,101.9075,0.375,10/21/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0059005388716587,101.9075,0.0,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,1961060.0,719388.0,
124,ZQ099083 Corp,101.816,101.983,101.8995,0.375,10/21/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0059267102063485,101.89949999999996,2.7891902737897638e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,1961060.0,719388.0,
125,ZQ099083 Corp,101.836,101.983,101.9095,0.375,10/21/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0058939964646777,101.90949999999997,2.7889165809275884e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,1961060.0,719388.0,
126,ZQ099083 Corp,101.67,102.0,101.835,0.375,10/21/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0061378164307109,101.835,0.0,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,1961060.0,719388.0,
127,ZQ099083 Corp,101.803,102.004,101.9035,0.375,10/21/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0059136241976305,101.90349999999998,1.394540395099482e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,1961060.0,719388.0,
128,ZQ099083 Corp,101.787,101.987,101.887,0.375,10/21/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0059676083849857,101.88699999999996,2.7895324654179638e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,1961060.0,719388.0,
129,QJ780660 Corp,107.685,109.464,108.5745,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0250026063560587,108.57450000000011,1.1779717377175861e-13,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,623019000.0,,1961060.0,719388.0,
130,QJ780660 Corp,108.122,109.461,108.7915,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0243261318810869,108.7915,0.0,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,623019000.0,,1961060.0,719388.0,
131,QJ780660 Corp,107.683,109.461,108.572,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0250104102602063,108.5719999999692,2.8376683696126017e-11,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,623019000.0,,1961060.0,719388.0,
132,QJ780660 Corp,108.122,109.452,108.787,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.024340142032247,108.787,1.3063008185906408e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,623019000.0,,1961060.0,719388.0,
133,QJ780660 Corp,107.679,109.458,108.5685,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0250213361254181,108.56849999996932,2.824670551348312e-11,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,623019000.0,,1961060.0,719388.0,
134,QJ780660 Corp,107.659,109.437,108.548,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0250853398416249,108.548,1.3091770198623656e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,623019000.0,,1961060.0,719388.0,
135,QJ780660 Corp,107.667,109.445,108.556,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0250603608783908,108.55599999996976,2.7857233901350328e-11,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,623019000.0,,1961060.0,719388.0,
136,JV523322 Corp,109.25,110.5,109.875,2.8,01/27/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0180533124013964,109.875,1.2933656168557e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,617981000.0,,1961060.0,719388.0,
137,JV523322 Corp,107.452,110.489,108.9705,2.8,01/27/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.020840826298114,108.97050000000004,2.6082021675961846e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,617981000.0,,1961060.0,719388.0,
138,JK729950 Corp,106.734,106.929,106.8315,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.004074196822309,106.8315,0.0,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
139,JK729950 Corp,106.7,106.895,106.7975,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0041801132564142,106.7975,1.3306355219178356e-14,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
140,JK729950 Corp,106.656,106.911,106.7835,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0042237387136816,106.7835,1.3308099767475316e-14,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
141,JK729950 Corp,106.642,106.902,106.772,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0042595795029386,106.772,0.0,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
142,JK729950 Corp,106.675,106.86,106.7675,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0042736055330061,106.76749999999996,3.9930282291526936e-14,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
143,JK729950 Corp,106.692,106.827,106.7595,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0042985426054915,106.7595,0.0,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
144,JK729950 Corp,106.655,106.825,106.74,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0043593369538964,106.74,0.0,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
145,BH787467 Corp,103.62,103.798,103.709,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0100555163414999,103.70899999999996,2.740524875411392e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
146,BH787467 Corp,103.638,103.826,103.732,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0099813106062886,103.732,0.0,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
147,BH787467 Corp,103.62,103.802,103.711,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0100490628022821,103.711,1.3702360130749876e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
148,BH787467 Corp,103.612,103.794,103.703,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0100748779498173,103.70299999999996,1.370341717713278e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
149,BH787467 Corp,103.612,103.79,103.701,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0100813321495093,103.701,1.3703681464211534e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
150,BH787467 Corp,103.632,103.783,103.7075,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0100603566042624,103.7075,1.3702822568475764e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
151,BH787467 Corp,103.59,103.772,103.681,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0101458832308185,103.68099999999998,1.3706324895788046e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
152,JK609904 Corp,110.558,111.405,110.9815,2.85,04/27/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0154138826461896,110.9815,0.0,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,998359000.0,,1961060.0,719388.0,
153,JK609904 Corp,108.16,111.241,109.7005,2.85,04/27/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0193212062492217,109.7005,0.0,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,998359000.0,,1961060.0,719388.0,
154,JK609904 Corp,110.562,111.409,110.9855,2.85,04/27/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0154017741816663,110.9855,1.2804244442023511e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,998359000.0,,1961060.0,719388.0,
155,JK609904 Corp,110.0,111.75,110.875,2.85,04/27/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0157364798668547,110.875,0.0,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,998359000.0,,1961060.0,719388.0,
156,LW286371 Corp,110.0,111.75,110.875,2.8,07/21/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0150062684700638,110.87500000000004,2.5634010760229086e-14,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,956834000.0,,1961060.0,719388.0,
157,LW286371 Corp,108.368,111.488,109.928,2.8,07/21/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.017890910150542,109.92799999993385,6.01900694581731e-11,Credit Agricole SA,648997.0,False,False,N.A.,N.A.,SUBORDINATED,956834000.0,,1961060.0,719388.0,
158,AL688676 Corp,109.44,109.665,109.5525,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.009871485721173,109.55250000189866,1.7331139553492563e-09,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
159,AL688676 Corp,109.439,109.659,109.549,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0098804425257788,109.54900000187598,1.7124657840861455e-09,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
160,AL688676 Corp,109.393,109.844,109.6185,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0097026590344565,109.6185000012314,1.1233625652936312e-09,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
161,AL688676 Corp,109.317,109.805,109.561,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0098497351067584,109.56100000195352,1.7830335194822595e-09,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
162,AL688676 Corp,109.351,109.61,109.4805,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0100558186385189,109.4805,1.2980261064940335e-14,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
163,AL688676 Corp,109.362,109.635,109.4985,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.010009719903419,109.4985,0.0,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
164,AL688676 Corp,109.34,109.663,109.5015,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.13431,,19.2,4.9,14.9,88.6756,0.0100020377864496,109.50149999999998,1.2977771733905018e-14,Credit Agricole SA/London,648997.0,False,False,N.A.,N.A.,SR UNSECURED,1500000000.0,,1961060.0,719388.0,
