,Unnamed: 0,Reference Security,Ticker_x,Bid Price,Ask Price,Mid Price,Issuer Name,Cpn,Maturity,Ticker_y,Average Equity / Average Assets,Common Eqty / Tot Assets,Debt / Common Equity,Debt/Assets,Debt/EBITDA,EBITDA,Int Exp / Avg Int Bear Liab,Tot Debt / Tot Capital,Tot Loans to Tot Assets,Tot Risk-Based Cap,Earnings Assets / Int Bear Liab,Total Expenses to Average Earning Assets,maturity_years,PD_1y
528,528,AS279877 Corp,BAC,108.432,108.714,108.573,Bank of America Corp,1.662,04/25/2028,BAC,9.32338,8.81017,215.113,18.9519,,,0.28528600000000004,66.1928,33.235,237936.0,148.99,,6.7315068493150685,0.0144
529,529,BP546636 Corp,BAC,101.83200000000001,102.015,101.9235,Bank of America Corp,0.583,08/24/2028,BAC,9.32338,8.81017,215.113,18.9519,,,0.28528600000000004,66.1928,33.235,237936.0,148.99,,7.063013698630137,0.0132
530,530,BH291847 Corp,BAC,121.743,122.18700000000001,121.965,Bank of America Corp,3.648,03/31/2029,BAC,9.32338,8.81017,215.113,18.9519,,,0.28528600000000004,66.1928,33.235,237936.0,148.99,,7.663013698630137,0.019
531,531,AZ907094 Corp,BAC,101.631,101.84100000000001,101.736,Bank of America Corp,0.58,08/08/2029,BAC,9.32338,8.81017,215.113,18.9519,,,0.28528600000000004,66.1928,33.235,237936.0,148.99,,8.01917808219178,0.0132
532,532,ZS409525 Corp,BAC,107.48100000000001,107.8,107.6405,Bank of America Corp,1.381,05/09/2030,BAC,9.32338,8.81017,215.113,18.9519,,,0.28528600000000004,66.1928,33.235,237936.0,148.99,,8.76986301369863,0.0143
533,533,BO582677 Corp,BAC,101.119,101.685,101.402,Bank of America Corp,0.6940000000000001,03/22/2031,BAC,9.32338,8.81017,215.113,18.9519,,,0.28528600000000004,66.1928,33.235,237936.0,148.99,,9.638356164383561,0.0145
534,534,BM014987 Corp,BAC,100.527,100.97200000000001,100.7495,Bank of America Corp,0.654,10/26/2031,BAC,9.32338,8.81017,215.113,18.9519,,,0.28528600000000004,66.1928,33.235,237936.0,148.99,,10.235616438356164,0.0146
535,535,BP546638 Corp,BAC,104.264,104.556,104.41,Bank of America Corp,1.102,05/24/2032,BAC,9.32338,8.81017,215.113,18.9519,,,0.28528600000000004,66.1928,33.235,237936.0,148.99,,10.813698630136987,0.0156
536,536,EJ718975 Corp,BACARD,104.241,106.09899999999999,105.17,Bacardi Ltd,2.75,07/03/2023,BACARD,,,,,,,,,,,,,1.915068493150685,0.0139
538,538,EI621344 Corp,BACR,104.40899999999999,104.55,104.4795,Barclays Bank PLC,6.625,03/30/2022,BACR,5.38695,5.0677,219.74200000000002,11.1358,,,2.20871,68.7223,13.148,37493.0,369.126,,0.6547945205479452,0.0498
539,539,EK516111 Corp,BACR,101.244,101.303,101.2735,Barclays PLC,1.5,04/01/2022,BACR,4.34515,4.04775,440.42699999999996,17.8274,,,,78.2473,26.0069,67660.0,,,0.6602739726027397,0.0202
540,540,AU234321 Corp,BACR,103.7,103.86,103.78,Barclays PLC,1.5,09/03/2023,BACR,4.34515,4.04775,440.42699999999996,17.8274,,,,78.2473,26.0069,67660.0,,,2.084931506849315,0.015
541,541,AL517744 Corp,BACR,104.992,105.105,105.0485,Barclays PLC,1.875,12/08/2023,BACR,4.34515,4.04775,440.42699999999996,17.8274,,,,78.2473,26.0069,67660.0,,,2.347945205479452,0.0139
542,542,ZS223073 Corp,BACR,99.572,99.572,99.572,Barclays Bank PLC,0.5,06/14/2024,BACR,5.38695,5.0677,219.74200000000002,11.1358,,,2.20871,68.7223,13.148,37493.0,369.126,,2.8657534246575342,0.0212
543,543,EK168040 Corp,BACR,106.001,106.588,106.2945,Barclays Bank PLC,2.8,06/20/2024,BACR,5.38695,5.0677,219.74200000000002,11.1358,,,2.20871,68.7223,13.148,37493.0,369.126,,2.882191780821918,0.021
544,544,BH392715 Corp,BACR,108.98299999999999,109.21,109.0965,Barclays PLC,3.375,04/02/2025,BACR,4.34515,4.04775,440.42699999999996,17.8274,,,,78.2473,26.0069,67660.0,,,3.665753424657534,0.026
545,545,ZQ856579 Corp,BACR,102.104,102.336,102.22,Barclays PLC,0.75,06/09/2025,BACR,4.34515,4.04775,440.42699999999996,17.8274,,,,78.2473,26.0069,67660.0,,,3.852054794520548,0.0129
546,546,AQ825885 Corp,BACR,104.39299999999999,104.902,104.6475,Barclays PLC,1.375,01/24/2026,BACR,4.34515,4.04775,440.42699999999996,17.8274,,,,78.2473,26.0069,67660.0,,,4.47945205479452,0.0163
547,547,BP407416 Corp,BACR,102.074,102.191,102.1325,Barclays PLC,0.467,05/12/2026,BACR,4.34515,4.04775,440.42699999999996,17.8274,,,,78.2473,26.0069,67660.0,,,4.7753424657534245,0.0099
548,548,AO968337 Corp,BACR,102.455,102.646,102.5505,Barclays PLC,2.0,02/07/2028,BACR,4.34515,4.04775,440.42699999999996,17.8274,,,,78.2473,26.0069,67660.0,,,6.517808219178082,0.0338
549,549,BO582813 Corp,BACR,101.001,101.38799999999999,101.1945,Barclays PLC,1.125,03/22/2031,BACR,4.34515,4.04775,440.42699999999996,17.8274,,,,78.2473,26.0069,67660.0,,,9.638356164383561,0.0218
550,550,BP406099 Corp,BACR,102.598,102.802,102.7,Barclays PLC,1.1059999999999999,05/12/2032,BACR,4.34515,4.04775,440.42699999999996,17.8274,,,,78.2473,26.0069,67660.0,,,10.780821917808218,0.0183
551,551,EC327424 Corp,BACR,70.0,73.0,71.5,Barclays Bank PLC,0.0,12/28/2040,BACR,5.38695,5.0677,219.74200000000002,11.1358,,,2.20871,68.7223,13.148,37493.0,369.126,,19.416438356164385,0.0323
552,552,AN574844 Corp,BACRED,100.45299999999999,100.493,100.473,Mediobanca Banca di Credito Finanziario SpA,0.251,05/18/2022,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,0.7890410958904109,0.0117
553,553,AP236075 Corp,BACRED,101.074,101.18299999999999,101.1285,Mediobanca Banca di Credito Finanziario SpA,0.625,09/27/2022,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,1.1506849315068493,0.0143
554,554,AM159821 Corp,BACRED,101.44,101.62,101.53,Mediobanca Banca di Credito Finanziario SpA,1.0,01/12/2023,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,1.4438356164383561,0.0163
555,555,JK270024 Corp,BACRED,99.98,100.06,100.02,Mediobanca Banca di Credito Finanziario SpA,0.0,02/28/2023,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,1.5726027397260274,0.0121
556,556,EJ646956 Corp,BACRED,109.22,109.566,109.39299999999999,Mediobanca Banca di Credito Finanziario SpA,5.75,04/18/2023,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,1.7068493150684931,0.0267
557,557,AW661626 Corp,BACRED,104.86,105.264,105.06200000000001,Mediobanca Banca di Credito Finanziario SpA,1.9,01/25/2024,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,2.4794520547945207,0.0141
558,558,AW661718 Corp,BACRED,102.561,103.072,102.8165,Mediobanca Banca di Credito Finanziario SpA,1.151,01/25/2024,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,2.4794520547945207,0.0143
559,559,JK613024 Corp,BACRED,99.43,99.71,99.57,Mediobanca Banca di Credito Finanziario SpA,0.0,03/31/2024,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,2.66027397260274,0.0132
560,560,QZ715495 Corp,BACRED,99.19,99.62,99.405,Mediobanca Banca di Credito Finanziario SpA,0.0,09/30/2024,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,3.1616438356164385,0.0129
561,561,AX873251 Corp,BACRED,105.412,105.728,105.57,Mediobanca Banca di Credito Finanziario SpA,1.625,01/07/2025,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,3.4328767123287673,0.0136
562,562,ZP539557 Corp,BACRED,103.292,103.699,103.4955,Mediobanca Banca di Credito Finanziario SpA,1.125,04/23/2025,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,3.723287671232877,0.0138
563,563,AZ576204 Corp,BACRED,103.895,104.29899999999999,104.097,Mediobanca Banca di Credito Finanziario SpA,1.125,07/15/2025,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,3.9506849315068493,0.0112
564,564,UV853751 Corp,BACRED,107.3,108.625,107.9625,Mediobanca Banca di Credito Finanziario SpA,3.0,09/10/2025,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,4.1068493150684935,0.0305
565,565,ZQ856319 Corp,BACRED,102.883,103.335,103.109,Mediobanca Banca di Credito Finanziario SpA,0.875,01/15/2026,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,4.454794520547945,0.0134
566,566,LW742768 Corp,BACRED,109.80799999999999,112.176,110.992,Mediobanca Banca di Credito Finanziario SpA,3.75,06/16/2026,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,4.8712328767123285,0.0314
567,567,BG016664 Corp,BACRED,101.666,102.044,101.855,Mediobanca Banca di Credito Finanziario SpA,0.75,07/15/2027,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,5.950684931506849,0.0156
568,568,ZO264339 Corp,BACRED,103.50200000000001,104.14299999999999,103.8225,Mediobanca Banca di Credito Finanziario SpA,1.0,09/08/2027,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,6.101369863013699,0.0155
569,569,BM582153 Corp,BACRED,102.214,102.68,102.447,Mediobanca Banca di Credito Finanziario SpA,2.3,11/23/2030,BACRED,12.3782,12.2212,379.88199999999995,46.4261,,1096.58,,79.0055,66.9288,9041.11,111.961,,9.312328767123288,0.038
570,570,BQ128798 Corp,BAER,100.389,100.587,100.488,Bank Julius Baer & Co AG,0.0,06/25/2024,BAER,5.9694400000000005,5.88765,120.199,7.07689,,,,54.5534,43.3305,4429.7,,,2.8958904109589043,0.0079
571,571,AM630639 Corp,BALDER,100.515,100.537,100.526,Fastighets AB Balder,1.125,03/14/2022,BALDER,31.691,32.2665,155.517,50.1799,9.37547,9580.0,,57.146,,,,,0.6109589041095891,0.0269
572,572,BP963187 Corp,BALDER,100.119,100.165,100.14200000000001,Balder Finland Oyj,0.055,06/14/2023,BALDER,31.691,32.2665,155.517,50.1799,9.37547,9580.0,,57.146,,,,,1.8630136986301369,0.0114
573,573,AM630660 Corp,BALDER,105.565,105.73899999999999,105.652,Fastighets AB Balder,1.875,03/14/2025,BALDER,31.691,32.2665,155.517,50.1799,9.37547,9580.0,,57.146,,,,,3.6136986301369864,0.017
574,574,AO868478 Corp,BALDER,106.24,106.45700000000001,106.3485,Fastighets AB Balder,1.875,01/23/2026,BALDER,31.691,32.2665,155.517,50.1799,9.37547,9580.0,,57.146,,,,,4.476712328767123,0.0186
575,575,ZR402625 Corp,BALDER,102.93299999999999,103.195,103.064,Fastighets AB Balder,1.125,01/29/2027,BALDER,31.691,32.2665,155.517,50.1799,9.37547,9580.0,,57.146,,,,,5.493150684931507,0.0185
576,576,ZP605976 Corp,BALDER,102.538,102.845,102.6915,Fastighets AB Balder,1.25,01/28/2028,BALDER,31.691,32.2665,155.517,50.1799,9.37547,9580.0,,57.146,,,,,6.49041095890411,0.0219
577,577,BN512835 Corp,BALDER,100.34,100.7,100.52,Balder Finland Oyj,1.0,01/20/2029,BALDER,31.691,32.2665,155.517,50.1799,9.37547,9580.0,,57.146,,,,,7.471232876712329,0.0226
578,578,BP547024 Corp,BALDER,102.25299999999999,102.677,102.465,Balder Finland Oyj,1.375,05/24/2030,BALDER,31.691,32.2665,155.517,50.1799,9.37547,9580.0,,57.146,,,,,8.810958904109588,0.0237
579,579,AO971106 Corp,BALDER,101.62,102.932,102.276,Fastighets AB Balder,3.0,03/07/2078,BALDER,31.691,32.2665,155.517,50.1799,9.37547,9580.0,,57.146,,,,,56.63013698630137,0.5
580,580,BO221289 Corp,BALDER,99.375,99.875,99.625,Fastighets AB Balder,2.873,06/02/2081,BALDER,31.691,32.2665,155.517,50.1799,9.37547,9580.0,,57.146,,,,,59.87123287671233,0.5
581,581,BO522294 Corp,BALTAL,100.25,100.875,100.5625,LSF9 Balta Issuer SARL,8.75,12/31/2024,BALTAL,,27.8267,172.67,48.0483,6.83385,58.198,,63.3256,,,,,3.4136986301369863,0.1337
586,586,AX472249 Corp,BAMIIM,100.92200000000001,101.22200000000001,101.072,Banco BPM SpA,2.0,03/08/2022,BAMIIM,6.86758,6.65552,510.76,33.9938,,,,83.6248,62.1142,12281.8,253.048,,0.5945205479452055,0.0323
587,587,LW189997 Corp,BAMIIM,99.92,100.03,99.975,Banco BPM SpA,0.0,06/22/2022,BAMIIM,6.86758,6.65552,510.76,33.9938,,,,83.6248,62.1142,12281.8,253.048,,0.8849315068493151,0.0151
588,588,AF167411 Corp,BAMIIM,103.20100000000001,103.115,103.158,Banco BPM SpA,3.8280000000000003,07/30/2022,BAMIIM,6.86758,6.65552,510.76,33.9938,,,,83.6248,62.1142,12281.8,253.048,,0.989041095890411,0.0248
589,589,AS241388 Corp,BAMIIM,102.773,103.147,102.96,Banco BPM SpA,1.75,04/24/2023,BAMIIM,6.86758,6.65552,510.76,33.9938,,,,83.6248,62.1142,12281.8,253.048,,1.7232876712328766,0.016
590,590,AZ170279 Corp,BAMIIM,105.506,106.8,106.153,Banco BPM SpA,2.5,06/21/2024,BAMIIM,6.86758,6.65552,510.76,33.9938,,,,83.6248,62.1142,12281.8,253.048,,2.884931506849315,0.0172
591,591,ZQ215928 Corp,BAMIIM,104.04700000000001,104.27600000000001,104.1615,Banco BPM SpA,1.75,01/28/2025,BAMIIM,6.86758,6.65552,510.76,33.9938,,,,83.6248,62.1142,12281.8,253.048,,3.4904109589041097,0.0211
592,592,BG013158 Corp,BAMIIM,101.86399999999999,102.391,102.1275,Banco BPM SpA,1.625,02/18/2025,BAMIIM,6.86758,6.65552,510.76,33.9938,,,,83.6248,62.1142,12281.8,253.048,,3.547945205479452,0.0274
593,593,BQ415422 Corp,BAMIIM,100.073,100.28299999999999,100.178,Banco BPM SpA,0.875,07/15/2026,BAMIIM,6.86758,6.65552,510.76,33.9938,,,,83.6248,62.1142,12281.8,253.048,,4.950684931506849,0.0228
594,594,AP138030 Corp,BAMIIM,103.654,104.139,103.8965,Banco BPM SpA,4.375,09/21/2027,BAMIIM,6.86758,6.65552,510.76,33.9938,,,,83.6248,62.1142,12281.8,253.048,,6.136986301369863,0.0655
595,595,ZO366735 Corp,BAMIIM,109.0,109.5,109.25,Banco BPM SpA,5.0,09/14/2030,BAMIIM,6.86758,6.65552,510.76,33.9938,,,,83.6248,62.1142,12281.8,253.048,,9.12054794520548,0.064
596,596,BM906654 Corp,BAMIIM,101.875,102.375,102.125,Banco BPM SpA,3.25,01/14/2031,BAMIIM,6.86758,6.65552,510.76,33.9938,,,,83.6248,62.1142,12281.8,253.048,,9.454794520547946,0.0527
597,597,BQ191409 Corp,BAMIIM,99.89399999999999,100.505,100.1995,Banco BPM SpA,2.875,06/29/2031,BAMIIM,6.86758,6.65552,510.76,33.9938,,,,83.6248,62.1142,12281.8,253.048,,9.90958904109589,0.0505
598,598,AQ556025 Corp,BANCAR,103.113,104.009,103.561,Banca Carige SpA,5.0,12/22/2022,BANCAR,,6.11451,516.144,31.5597,,,,83.6404,58.1936,1422.32,231.565,,1.3863013698630138,0.0607
599,599,ZP166284 Corp,BANCAR,99.5,100.5,100.0,Banca Carige SpA,8.25,12/20/2029,BANCAR,,6.11451,516.144,31.5597,,,,83.6404,58.1936,1422.32,231.565,,8.386301369863014,0.1267
600,600,ZP606287 Corp,BANIJA,101.094,101.816,101.455,Banijay Entertainment SASU,3.5,03/01/2025,BANIJA,,,,,,,,,,,,,3.578082191780822,0.0585
601,601,ZP606292 Corp,BANIJA,103.54899999999999,104.03299999999999,103.791,Banijay Group SAS,6.5,03/01/2026,BANIJA,17.9669,16.3931,212.717,34.8708,12.0753,139.2,,65.9636,,,,,4.578082191780822,0.0927
603,603,AU589355 Corp,BANQUE,102.98200000000001,103.48200000000001,103.23200000000001,Banque Internationale a Luxembourg SA,1.5,09/28/2023,BANQUE,6.07397,6.02123,435.955,26.2498,,,1.44425,81.3417,51.3923,1545.33,165.81099999999998,,2.1534246575342464,0.0178
604,604,BN570763 Corp,BANQUE,100.149,101.04899999999999,100.59899999999999,Banque Internationale a Luxembourg SA,0.245,01/26/2026,BANQUE,6.07397,6.02123,435.955,26.2498,,,1.44425,81.3417,51.3923,1545.33,165.81099999999998,,4.484931506849315,0.0115
605,605,LW061584 Corp,BARY,106.007,106.387,106.197,Barry Callebaut Services NV,2.375,05/24/2024,BARY,34.8209,32.957,117.195,38.6239,3.74473,713.3380000000001,,53.9397,,,,,2.808219178082192,0.0151
606,606,EJ458138 Corp,BASGR,103.29299999999999,103.446,103.3695,BASF SE,2.0,12/05/2022,BASGR,44.9797,42.0067,60.9998,25.624000000000002,2.15003,6495.0,,37.4263,,,,,1.3397260273972602,0.0176
607,607,BJ757268 Corp,BASGR,100.853,100.98,100.9165,BASF SE,0.10099999999999999,06/05/2023,BASGR,44.9797,42.0067,60.9998,25.624000000000002,2.15003,6495.0,,37.4263,,,,,1.8383561643835618,0.0058
608,608,EK023314 Corp,BASGR,106.54,106.775,106.6575,BASF SE,2.5,01/22/2024,BASGR,44.9797,42.0067,60.9998,25.624000000000002,2.15003,6495.0,,37.4263,,,,,2.4712328767123286,0.015
609,609,BJ757269 Corp,BASGR,102.78399999999999,103.016,102.9,BASF SE,0.25,06/05/2027,BASGR,44.9797,42.0067,60.9998,25.624000000000002,2.15003,6495.0,,37.4263,,,,,5.841095890410959,0.0048
610,610,AP935256 Corp,BASGR,106.37700000000001,106.777,106.57700000000001,BASF SE,0.875,11/15/2027,BASGR,44.9797,42.0067,60.9998,25.624000000000002,2.15003,6495.0,,37.4263,,,,,6.287671232876712,0.0072
611,611,AS665847 Corp,BASGR,112.777,114.006,113.3915,BASF SE,1.5,05/22/2030,BASGR,44.9797,42.0067,60.9998,25.624000000000002,2.15003,6495.0,,37.4263,,,,,8.805479452054794,0.0062
612,612,AO644270 Corp,BATSLN,100.01700000000001,100.022,100.0195,BAT Capital Corp,-0.047,08/16/2021,BATSLN,45.417,45.5175,70.1546,31.9326,4.04294,11383.0,,41.1212,,,,,0.03561643835616438,0.1447
613,613,EI865065 Corp,BATSLN,101.075,101.12100000000001,101.098,BAT International Finance PLC,3.625,11/09/2021,BATSLN,5.36822,5.32749,774.7510000000001,41.2748,21.3651,912.0,3.35512,88.5682,87.7605,,203.958,,0.2684931506849315,0.0672
614,614,QJ835939 Corp,BATSLN,100.76899999999999,100.82700000000001,100.79799999999999,BAT International Finance PLC,1.0,05/23/2022,BATSLN,5.36822,5.32749,774.7510000000001,41.2748,21.3651,912.0,3.35512,88.5682,87.7605,,203.958,,0.8027397260273973,0.0185
615,615,EJ440840 Corp,BATSLN,103.62,103.741,103.6805,BAT International Finance PLC,2.375,01/19/2023,BATSLN,5.36822,5.32749,774.7510000000001,41.2748,21.3651,912.0,3.35512,88.5682,87.7605,,203.958,,1.463013698630137,0.0206
616,616,EK797855 Corp,BATSLN,101.87200000000001,102.03,101.95100000000001,BAT International Finance PLC,0.875,10/13/2023,BATSLN,5.36822,5.32749,774.7510000000001,41.2748,21.3651,912.0,3.35512,88.5682,87.7605,,203.958,,2.1945205479452055,0.0148
617,617,AO644260 Corp,BATSLN,102.262,102.512,102.387,BAT Capital Corp,1.125,11/16/2023,BATSLN,45.417,45.5175,70.1546,31.9326,4.04294,11383.0,,41.1212,,,,,2.287671232876712,0.0163
618,618,BH528889 Corp,BATSLN,107.336,107.531,107.4335,BAT Netherlands Finance BV,2.375,10/07/2024,BATSLN,,100.0,0.0,0.0,,,,0.0,,,,,3.180821917808219,0.0179
619,619,EJ602759 Corp,BATSLN,107.803,108.145,107.974,BAT International Finance PLC,2.75,03/25/2025,BATSLN,5.36822,5.32749,774.7510000000001,41.2748,21.3651,912.0,3.35512,88.5682,87.7605,,203.958,,3.643835616438356,0.0211
620,620,EK797879 Corp,BATSLN,103.757,103.927,103.842,BAT International Finance PLC,1.25,03/13/2027,BATSLN,5.36822,5.32749,774.7510000000001,41.2748,21.3651,912.0,3.35512,88.5682,87.7605,,203.958,,5.610958904109589,0.0183
621,621,BH528890 Corp,BATSLN,115.413,115.962,115.6875,BAT Netherlands Finance BV,3.125,04/07/2028,BATSLN,,100.0,0.0,0.0,,,,0.0,,,,,6.682191780821918,0.0202
622,622,AO704304 Corp,BATSLN,109.234,109.81200000000001,109.523,BAT International Finance PLC,2.25,01/16/2030,BATSLN,5.36822,5.32749,774.7510000000001,41.2748,21.3651,912.0,3.35512,88.5682,87.7605,,203.958,,8.46027397260274,0.0241
623,623,EK797903 Corp,BATSLN,100.992,103.959,102.4755,BAT International Finance PLC,2.0,03/13/2045,BATSLN,5.36822,5.32749,774.7510000000001,41.2748,21.3651,912.0,3.35512,88.5682,87.7605,,203.958,,23.624657534246577,0.0303
624,624,ZR363689 Corp,BAWAG,100.038,100.46,100.249,BAWAG PSK Bank fuer Arbeit und Wirtschaft und Oesterreichische Postsparkasse AG,0.375,09/03/2027,BAWAG,7.294760000000001,6.994910000000001,364.80400000000003,25.5177,,,0.788194,78.4659,60.5254,3933.0,106.66799999999999,,6.087671232876712,0.014
625,625,BP371786 Corp,BAWAG,101.37899999999999,101.477,101.428,BAWAG PSK Bank fuer Arbeit und Wirtschaft und Oesterreichische Postsparkasse AG,0.1,05/12/2031,BAWAG,7.294760000000001,6.994910000000001,364.80400000000003,25.5177,,,0.788194,78.4659,60.5254,3933.0,106.66799999999999,,9.778082191780822,0.0047
626,626,BO605730 Corp,BAWAG,99.845,100.03399999999999,99.9395,BAWAG PSK Bank fuer Arbeit und Wirtschaft und Oesterreichische Postsparkasse AG,0.375,03/25/2041,BAWAG,7.294760000000001,6.994910000000001,364.80400000000003,25.5177,,,0.788194,78.4659,60.5254,3933.0,106.66799999999999,,19.654794520547945,0.0067
627,627,EK040155 Corp,BAYLAN,106.943,107.084,107.0135,LFA Foerderbank Bayern,2.125,04/02/2024,BAYLAN,8.275960000000001,8.20605,985.275,80.8522,,,0.949569,90.7857,,1763.0,110.20100000000001,,2.665753424657534,0.0072
628,628,AX705762 Corp,BAYLAN,102.772,102.915,102.8435,LFA Foerderbank Bayern,0.25,12/01/2025,BAYLAN,8.275960000000001,8.20605,985.275,80.8522,,,0.949569,90.7857,,1763.0,110.20100000000001,,4.331506849315068,0.0043
629,629,AZ718213 Corp,BAYLAN,102.09200000000001,102.235,102.1635,LFA Foerderbank Bayern,0.05,07/30/2026,BAYLAN,8.275960000000001,8.20605,985.275,80.8522,,,0.949569,90.7857,,1763.0,110.20100000000001,,4.991780821917808,0.0029
630,630,AT182118 Corp,BAYNGR,100.289,100.369,100.329,Bayer Capital Corp BV,0.012,06/26/2022,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,0.8958904109589041,0.0094
631,631,AT182229 Corp,BAYNGR,101.009,101.109,101.059,Bayer Capital Corp BV,0.625,12/15/2022,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,1.367123287671233,0.0142
632,632,EK591607 Corp,BAYNGR,102.29,103.68700000000001,102.9885,Bayer Capital Corp BV,1.25,11/13/2023,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,2.2794520547945205,0.0151
633,633,BK322083 Corp,BAYNGR,101.58,101.7,101.64,Bayer AG,0.375,07/06/2024,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,2.926027397260274,0.0077
634,634,BN390889 Corp,BAYNGR,100.419,100.537,100.478,Bayer AG,0.05,01/12/2025,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,3.4465753424657533,0.009
635,635,AT182306 Corp,BAYNGR,100.63799999999999,101.03200000000001,100.835,Bayer Capital Corp BV,1.5,06/26/2026,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,4.898630136986301,0.0305
636,636,BK322084 Corp,BAYNGR,102.76,103.066,102.913,Bayer AG,0.75,01/06/2027,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,5.4301369863013695,0.0131
637,637,BN390891 Corp,BAYNGR,99.48,99.98,99.73,Bayer AG,0.375,01/12/2029,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,7.449315068493151,0.0142
638,638,AT182324 Corp,BAYNGR,106.22,106.84200000000001,106.531,Bayer Capital Corp BV,2.125,12/15/2029,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,8.372602739726027,0.0278
639,639,BK322085 Corp,BAYNGR,104.54,104.876,104.708,Bayer AG,1.125,01/06/2030,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,8.432876712328767,0.0159
640,640,BN390892 Corp,BAYNGR,98.949,99.315,99.132,Bayer AG,0.625,07/12/2031,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,9.945205479452055,0.0171
641,641,BK322086 Corp,BAYNGR,104.85799999999999,105.311,105.0845,Bayer AG,1.375,07/06/2032,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,10.931506849315069,0.0186
642,642,BN390894 Corp,BAYNGR,97.03,97.50200000000001,97.266,Bayer AG,1.0,01/12/2036,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,14.452054794520548,0.0219
643,643,EK352403 Corp,BAYNGR,113.744,114.557,114.1505,Bayer AG,3.75,07/01/2074,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,52.945205479452056,0.5
644,644,EK834863 Corp,BAYNGR,103.447,104.083,103.765,Bayer AG,2.375,04/02/2075,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,53.6986301369863,0.5
645,645,ZQ512606 Corp,BAYNGR,101.18799999999999,101.948,101.568,Bayer AG,2.375,11/12/2079,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,58.31506849315068,0.5
646,646,ZQ513315 Corp,BAYNGR,104.625,105.225,104.925,Bayer AG,3.125,11/12/2079,BAYNGR,32.0015,26.0786,136.384,35.5672,,-11886.0,,57.5564,,,,,58.31506849315068,0.5
652,652,EF602484 Corp,BBVASM,0.2,,,Banco Bilbao Vizcaya Argentaria SA,0.5479999999999999,08/09/2021,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,0.01643835616438356,0.5
653,653,AN103588 Corp,BBVASM,100.41799999999999,100.48,100.449,Banco Bilbao Vizcaya Argentaria SA,0.054000000000000006,04/12/2022,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,0.6904109589041096,0.0097
