,Reference Security,Bid Price,Ask Price,Mid Price,Cpn,Maturity,Common Eqty / Tot Assets,Debt/EBITDA,EBITDA,Earnings Assets / Int Bear Liab,Debt / Common Equity,BCLASS Level 3,TCE Ratio,Interest Coverage Ratio,Risk-Based Cap Ratio,Lev Ratio to TCE,Tier-1 Ratio,Tot Debt / Tot Capital,PD_1y,reprice,Error %
126,AW599611 Corp,100.20700000000001,100.249,100.228,0.002,01/17/2022,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.0,100.02078334369837,0.20674527706990597
127,AW599611 Corp,100.22399999999999,100.242,100.23299999999999,0.002,01/17/2022,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.0,100.02078334369837,0.21172334091728354
128,AW599611 Corp,100.21799999999999,100.206,100.212,0.002,01/17/2022,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.0,100.02078334369837,0.19081213457633237
129,AN217790 Corp,100.415,100.676,100.5455,0.252,04/20/2022,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.0,100.27083030111847,0.2731795046834902
130,AN217790 Corp,100.486,100.566,100.526,0.252,04/20/2022,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.0,100.27083030111847,0.25383452925763567
131,AN217790 Corp,100.38799999999999,100.41799999999999,100.40299999999999,0.252,04/20/2022,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.0,100.27083030111847,0.13163919293400217
132,AN217790 Corp,100.505,100.53299999999999,100.51899999999999,0.252,04/20/2022,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.0,100.27083030111847,0.24688834835357082
133,EJ122660 Corp,146.186,148.062,147.12400000000005,0.0,04/25/2022,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.0,100.018782968039,32.01735748889442
134,EK699272 Corp,106.764,109.78299999999999,108.2735,3.0,02/02/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.019745538772860897,108.27349999999998,1.3124961061757498e-14
135,EK699272 Corp,106.766,109.785,108.2755,3.0,02/02/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01973783395263283,108.27550000000001,1.3124718625360312e-14
136,EK699272 Corp,106.75200000000001,109.771,108.2615,3.0,02/02/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.019791771355811758,108.26150000000001,1.3126415868246794e-14
137,AR621181 Corp,105.096,105.334,105.215,1.375,03/13/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.006977739866456539,105.21500000000002,1.3506491199165522e-14
138,AR621181 Corp,105.139,105.324,105.2315,1.375,03/13/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.006912592930811407,105.23150000000003,2.7008746839495784e-14
139,AR621181 Corp,105.137,105.27,105.2035,1.375,03/13/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.007023152733890316,105.20350000000005,4.052390286027177e-14
140,AR621181 Corp,105.053,105.275,105.164,1.375,03/13/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.007179182557221388,105.16399999999999,1.3513041264312886e-14
141,AR621181 Corp,105.09,105.325,105.2075,1.375,03/13/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.007007356261765551,105.2075,0.0
142,AR621181 Corp,105.11,105.243,105.1765,1.375,03/13/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.007129798238397853,105.17649999999999,1.3511435268526718e-14
143,EK827377 Corp,108.07600000000001,109.32600000000001,108.70100000000001,2.7,04/14/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.013652688150329554,108.70100000000001,0.0
144,EK827377 Corp,105.884,108.82700000000001,107.3555,2.7,04/14/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01884124806156592,107.3555,0.0
145,EK827377 Corp,108.0,109.25,108.625,2.7,04/14/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.013943665517891671,108.62499999999999,1.308248995645754e-14
146,EK946829 Corp,108.25,109.5,108.875,2.7,07/15/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01298743577776386,108.87500000000003,2.6104899591645473e-14
147,EK946829 Corp,106.228,109.37799999999999,107.803,2.7,07/15/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.017106790294052075,107.803,0.0
148,EK946829 Corp,108.311,109.13799999999999,108.7245,2.7,07/15/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01356276508358431,108.72450000000003,2.6141034845323735e-14
149,UV809282 Corp,108.75,110.25,109.5,2.8,10/16/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01920532703330927,109.5,0.0
150,UV809282 Corp,106.954,110.204,108.579,2.8,10/16/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.02205682066167854,108.57900000000004,3.926409724311885e-14
151,ZQ099083 Corp,101.834,101.98100000000001,101.9075,0.375,10/21/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.005900538871658769,101.9075,0.0
152,ZQ099083 Corp,101.816,101.98299999999999,101.8995,0.375,10/21/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.005926710206348533,101.89949999999997,2.7891902737897638e-14
153,ZQ099083 Corp,101.836,101.98299999999999,101.9095,0.375,10/21/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.0058939964646777705,101.90949999999997,2.7889165809275884e-14
154,ZQ099083 Corp,101.67,102.0,101.835,0.375,10/21/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.006137816430710964,101.835,0.0
155,ZQ099083 Corp,101.803,102.00399999999999,101.9035,0.375,10/21/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.0059136241976305405,101.90349999999998,1.3945403950994819e-14
156,ZQ099083 Corp,101.787,101.98700000000001,101.887,0.375,10/21/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.0059676083849857335,101.88699999999997,2.7895324654179638e-14
157,QJ780660 Corp,107.685,109.464,108.5745,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.02500260635605879,108.57450000000013,1.177971737717586e-13
158,QJ780660 Corp,108.12200000000001,109.461,108.7915,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.02432613188108691,108.7915,0.0
159,QJ780660 Corp,107.68299999999999,109.461,108.572,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.0250104102602063,108.5719999999692,2.837668369612602e-11
160,QJ780660 Corp,108.12200000000001,109.45200000000001,108.787,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.024340142032247054,108.78699999999999,1.3063008185906408e-14
161,QJ780660 Corp,107.679,109.458,108.5685,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.02502133612541811,108.56849999996933,2.8246705513483122e-11
162,QJ780660 Corp,107.65899999999999,109.43700000000001,108.54799999999999,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.025085339841624994,108.548,1.3091770198623655e-14
163,QJ780660 Corp,107.667,109.445,108.556,3.0,12/21/2025,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.02506036087839083,108.55599999996976,2.785723390135033e-11
164,JV523322 Corp,109.25,110.5,109.875,2.8,01/27/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.018053312401396487,109.87499999999999,1.2933656168557e-14
165,JV523322 Corp,107.45200000000001,110.48899999999999,108.9705,2.8,01/27/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.020840826298114054,108.97050000000003,2.6082021675961852e-14
166,JK729950 Corp,106.734,106.929,106.8315,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.004074196822309064,106.8315,0.0
167,JK729950 Corp,106.7,106.895,106.7975,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.004180113256414263,106.79750000000001,1.3306355219178356e-14
168,JK729950 Corp,106.656,106.911,106.7835,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.004223738713681669,106.78349999999999,1.3308099767475316e-14
169,JK729950 Corp,106.64200000000001,106.902,106.772,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.004259579502938667,106.772,0.0
170,JK729950 Corp,106.675,106.86,106.7675,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.004273605533006138,106.76749999999996,3.993028229152693e-14
171,JK729950 Corp,106.69200000000001,106.82700000000001,106.7595,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.004298542605491502,106.7595,0.0
172,JK729950 Corp,106.655,106.825,106.74,1.25,04/14/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.004359336953896499,106.74,0.0
173,BH787467 Corp,103.62,103.79799999999999,103.709,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.010055516341499943,103.70899999999997,2.740524875411392e-14
174,BH787467 Corp,103.63799999999999,103.82600000000001,103.73200000000001,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.009981310606288688,103.73200000000001,0.0
175,BH787467 Corp,103.62,103.802,103.711,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01004906280228217,103.71100000000001,1.3702360130749876e-14
176,BH787467 Corp,103.61200000000001,103.794,103.70299999999999,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.010074877949817315,103.70299999999997,1.3703417177132779e-14
177,BH787467 Corp,103.61200000000001,103.79,103.70100000000001,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01008133214950939,103.701,1.3703681464211534e-14
178,BH787467 Corp,103.632,103.78299999999999,103.7075,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01006035660426245,103.70750000000001,1.3702822568475765e-14
179,BH787467 Corp,103.59,103.772,103.681,1.0,04/22/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01014588323081856,103.68099999999998,1.3706324895788046e-14
180,JK609904 Corp,110.55799999999999,111.405,110.9815,2.85,04/27/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01541388264618967,110.9815,0.0
181,JK609904 Corp,108.16,111.241,109.7005,2.85,04/27/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01932120624922174,109.7005,0.0
182,JK609904 Corp,110.56200000000001,111.40899999999999,110.9855,2.85,04/27/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.015401774181666357,110.98549999999999,1.2804244442023513e-14
183,JK609904 Corp,110.0,111.75,110.875,2.85,04/27/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.015736479866854728,110.875,0.0
184,LW286371 Corp,110.0,111.75,110.875,2.8,07/21/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.015006268470063804,110.87500000000003,2.5634010760229092e-14
185,LW286371 Corp,108.368,111.488,109.928,2.8,07/21/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01789091015054202,109.92799999993383,6.01900694581731e-11
186,AL688676 Corp,109.44,109.665,109.5525,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.009871485721173003,109.55250000189866,1.7331139553492563e-09
187,AL688676 Corp,109.439,109.65899999999999,109.54899999999999,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.009880442525778882,109.54900000187598,1.7124657840861457e-09
188,AL688676 Corp,109.39299999999999,109.844,109.6185,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.009702659034456532,109.61850000123141,1.1233625652936314e-09
189,AL688676 Corp,109.31700000000001,109.805,109.561,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.009849735106758446,109.56100000195352,1.7830335194822598e-09
190,AL688676 Corp,109.351,109.61,109.4805,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.010055818638518902,109.48049999999999,1.2980261064940335e-14
191,AL688676 Corp,109.36200000000001,109.635,109.4985,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01000971990341903,109.4985,0.0
192,AL688676 Corp,109.34,109.663,109.5015,1.875,12/20/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.010002037786449664,109.50149999999998,1.2977771733905018e-14
193,AL418669 Corp,109.397,110.37100000000001,109.884,2.5,12/22/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01829690085070309,109.88399999999999,1.2932596843218306e-14
194,AL418669 Corp,107.56200000000001,110.635,109.0985,2.5,12/22/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.020333797961612474,109.09850000000002,1.3025710449916362e-14
195,AL418669 Corp,109.5,111.5,110.5,2.5,12/22/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01671351127906948,110.5,0.0
196,AL418669 Corp,109.39200000000001,110.366,109.879,2.5,12/22/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01830980293776682,109.87899999999998,2.586637067174256e-14
197,AL418669 Corp,109.476,110.32700000000001,109.9015,2.5,12/22/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.01825174990819828,109.90149999999996,3.879161262185321e-14
198,AL418669 Corp,107.544,110.617,109.0805,2.5,12/22/2026,3.02535,,,163.454,970.018,Banking,2.1343099999999997,,19.2,4.9,14.9,88.6756,0.020380711297005354,109.0805,0.0
199,BN672515 Corp,100.652,100.684,100.66799999999999,0.0,09/28/2025,20.3112,4.93919,1002.92,,231.3,Local Authority,-22.3441,6.41122,,,,66.1723,0.0038417386324500428,100.66799999999999,0.0
200,BN672515 Corp,100.57700000000001,100.772,100.6745,0.0,09/28/2025,20.3112,4.93919,1002.92,,231.3,Local Authority,-22.3441,6.41122,,,,66.1723,0.0038202570980766866,100.6745,0.0
201,BN672515 Corp,100.62899999999999,100.814,100.7215,0.0,09/28/2025,20.3112,4.93919,1002.92,,231.3,Local Authority,-22.3441,6.41122,,,,66.1723,0.0036649840251781252,100.7215,0.0
202,BN672515 Corp,100.59299999999999,100.749,100.671,0.0,09/28/2025,20.3112,4.93919,1002.92,,231.3,Local Authority,-22.3441,6.41122,,,,66.1723,0.0038318238485711698,100.671,0.0
203,BN672515 Corp,100.64299999999999,100.738,100.6905,0.0,09/28/2025,20.3112,4.93919,1002.92,,231.3,Local Authority,-22.3441,6.41122,,,,66.1723,0.0037673873438582757,100.69049999999997,2.822680335324982e-14
204,BN672515 Corp,100.595,100.78,100.6875,0.0,09/28/2025,20.3112,4.93919,1002.92,,231.3,Local Authority,-22.3441,6.41122,,,,66.1723,0.0037772995704797845,100.68749999999997,2.8227644375323656e-14
205,AW898691 Corp,105.48100000000001,107.49799999999999,106.4895,3.0,02/04/2026,38.8014,10.0,-1349.0,,93.4018,Consumer Cyclical,-7.5846,-22.5417,,,,47.8947,0.03159526466485323,106.4895,0.0
206,AW898691 Corp,106.25200000000001,106.57799999999999,106.415,3.0,02/04/2026,38.8014,10.0,-1349.0,,93.4018,Consumer Cyclical,-7.5846,-22.5417,,,,47.8947,0.03183401222582576,106.41499999999999,1.3354183822959172e-14
207,AW898691 Corp,106.213,106.865,106.539,3.0,02/04/2026,38.8014,10.0,-1349.0,,93.4018,Consumer Cyclical,-7.5846,-22.5417,,,,47.8947,0.03143675746062873,106.53899999999999,1.3338640981426522e-14
208,AW898691 Corp,106.26700000000001,106.57600000000001,106.4215,3.0,02/04/2026,38.8014,10.0,-1349.0,,93.4018,Consumer Cyclical,-7.5846,-22.5417,,,,47.8947,0.031813172982379755,106.4215,0.0
209,AW898691 Corp,106.249,106.57,106.4095,3.0,02/04/2026,38.8014,10.0,-1349.0,,93.4018,Consumer Cyclical,-7.5846,-22.5417,,,,47.8947,0.03185164676466305,106.4095,0.0
210,AW898691 Corp,106.3,106.9,106.6,3.0,02/04/2026,38.8014,10.0,-1349.0,,93.4018,Consumer Cyclical,-7.5846,-22.5417,,,,47.8947,0.03124156098573822,106.60000000000001,1.3331008175611636e-14
211,AW898691 Corp,105.445,107.48,106.4625,3.0,02/04/2026,38.8014,10.0,-1349.0,,93.4018,Consumer Cyclical,-7.5846,-22.5417,,,,47.8947,0.03168176475628805,106.4625,0.0
212,EK846236 Corp,101.022,101.113,101.0675,1.125,04/25/2022,5.953530000000001,18.1084,263.976,108.681,587.565,Banking,5.953530000000001,,19.2,5.7,19.2,85.4559,0.0012604847339459102,101.0675,0.0
213,EK846236 Corp,101.024,101.148,101.086,1.125,04/25/2022,5.953530000000001,18.1084,263.976,108.681,587.565,Banking,5.953530000000001,,19.2,5.7,19.2,85.4559,0.0009556388204152166,101.086,0.0
214,EK846236 Corp,101.03200000000001,101.088,101.06,1.125,04/25/2022,5.953530000000001,18.1084,263.976,108.681,587.565,Banking,5.953530000000001,,19.2,5.7,19.2,85.4559,0.0013840709151068387,101.06000000000002,1.4061799639028303e-14
215,EK398481 Corp,100.137,100.62100000000001,100.379,3.875,09/16/2021,29.6892,3.6115,5273.64,,123.554,Capital Goods,22.0665,2.9085799999999997,,,,54.9059,0.056395517284924646,100.379,0.0
216,BP618047 Corp,101.024,101.698,101.361,3.0,05/27/2026,29.6892,3.6115,5273.64,,123.554,Capital Goods,22.0665,2.9085799999999997,,,,54.9059,0.048579677556734764,101.36100000000002,1.4020041944339541e-14
217,BP618047 Corp,101.027,101.70100000000001,101.36399999999999,3.0,05/27/2026,29.6892,3.6115,5273.64,,123.554,Capital Goods,22.0665,2.9085799999999997,,,,54.9059,0.048569399931053324,101.36399999999998,1.4019627002882685e-14
218,BP618047 Corp,101.05,101.705,101.3775,3.0,05/27/2026,29.6892,3.6115,5273.64,,123.554,Capital Goods,22.0665,2.9085799999999997,,,,54.9059,0.04852315582985791,101.3775,0.0
219,BP618047 Corp,101.04899999999999,101.705,101.377,3.0,05/27/2026,29.6892,3.6115,5273.64,,123.554,Capital Goods,22.0665,2.9085799999999997,,,,54.9059,0.04852486842221239,101.377,0.0
220,BP618047 Corp,101.04899999999999,101.75,101.3995,3.0,05/27/2026,29.6892,3.6115,5273.64,,123.554,Capital Goods,22.0665,2.9085799999999997,,,,54.9059,0.04844781334769319,101.39949999999999,1.4014718726622916e-14
221,BP618047 Corp,101.075,101.75,101.4125,3.0,05/27/2026,29.6892,3.6115,5273.64,,123.554,Capital Goods,22.0665,2.9085799999999997,,,,54.9059,0.04840330343177182,101.4125,0.0
222,BP618047 Corp,101.03399999999999,101.704,101.369,3.0,05/27/2026,29.6892,3.6115,5273.64,,123.554,Capital Goods,22.0665,2.9085799999999997,,,,54.9059,0.04855227149136129,101.36899999999999,1.401893548836627e-14
223,AS087411 Corp,106.465,106.757,106.611,1.875,04/20/2026,31.391,,,,,Other Industrial,,,,,,,0.014377720883678244,106.61099999999999,1.332963269756592e-14
224,AS087411 Corp,106.374,106.876,106.625,1.875,04/20/2026,31.391,,,,,Other Industrial,,,,,,,0.014333618807536084,106.62499999999999,1.3327882499603284e-14
225,AS087411 Corp,106.381,106.883,106.632,1.875,04/20/2026,31.391,,,,,Other Industrial,,,,,,,0.014311570634518118,106.632,0.0
226,AS087411 Corp,106.581,107.029,106.805,1.875,04/20/2026,31.391,,,,,Other Industrial,,,,,,,0.013767271625852171,106.805,0.0
227,AS087411 Corp,106.579,107.029,106.804,1.875,04/20/2026,31.391,,,,,Other Industrial,,,,,,,0.01377041452209782,106.804,0.0
228,AS087411 Corp,106.428,106.721,106.5745,1.875,04/20/2026,31.391,,,,,Other Industrial,,,,,,,0.01449273724079175,106.5745,0.0
229,AS087411 Corp,106.42299999999999,106.719,106.571,1.875,04/20/2026,31.391,,,,,Other Industrial,,,,,,,0.014503768937975338,106.571,0.0
230,BJ923344 Corp,101.537,102.037,101.787,1.375,06/17/2025,9.451189999999999,6.8579,2180.82,,337.847,Capital Goods,-0.388127,2.86973,,,,73.6002,0.020793625528533793,101.78700000000002,1.3961365120498691e-14
231,BJ923344 Corp,101.87299999999999,102.271,102.072,1.375,06/17/2025,9.451189999999999,6.8579,2180.82,,337.847,Capital Goods,-0.388127,2.86973,,,,73.6002,0.019623027308106143,102.072,0.0
232,BJ923344 Corp,101.805,102.208,102.0065,1.375,06/17/2025,9.451189999999999,6.8579,2180.82,,337.847,Capital Goods,-0.388127,2.86973,,,,73.6002,0.019891696314627637,102.0065,0.0
